,ProductId,Score,Summary,Text
1729,B007JFMH8M,5,Picky Eater loves them,"I was one of the lucky moms out there that got picked to receive a MomVoxBox  from Influenster. When I opened the box my youngest son Jordan was sitting with me. Before I had a chance to see what it was he took it and ran off. I was surprised by this, but I opened it up for him and he ate it right up. See my son Jordan is Autistic and he is a very picky eater. He is also picky about his snacks. He hates raisins, I have never been able to get him to eat them . But he loved the Quaker Soft Baked Oatmeal Cookies. Ever since we received these when he sees a Quaker cookie box we have to buy it he thinks they are the same cookies. These are so great they come in their own wrappers so you can take them when you are on the run and they are way healthier then most cookies out there."
1730,B007JFMH8M,5,Great cookies!!,I received a sample of this product to test from Influenster.The Quaker Soft Baked Oatmeal Cookies were much more moist then other brands. Also I like the fact that it's made with whole grain quaker oats and it provides a good source of fiber. These are a great thing for kids to eat!! [...]
1731,B007JFMH8M,5,Taste Like Mom's Homemade Cookies,"I received a sample of this product to test from Influenster.  I have been a big fan of oatmeal cookies all my life and I put this right on top.  What really impressed me was the sofeness and the taste was just awesome.  If I didn't know better, I'd think they came right out the oven. Lets not forget the wholesome ingredients it contain.  You couldn't ask for a better cookie.  If I didn't know better, I think my mom made these."
1732,B007JFMH8M,5,Amazingly DELICIOUS,"I received a cookie from Influenster. I am not a big fan of oatmeal and raisin cookies,not since my Granny spoiled my taste buds. Ever since then I have tried to find cookies on the market that were comparable to hers, with no luck. I was surprised by this cookie! It tastes so close to the homemade ones that my Granny used to make!! The size is enormous and the raisins are soft and chewy. Definitely worth buying! LOVE IT!"
1733,B007JFMH8M,5,Yumm,I really dislike oatmeal cookies and raisins..I got a cookie from influenster and this cookie was awesome and made me change my mind about oatmeal raisin cookies. I would def. get these again.
1734,B007JFMH8M,5,Delicious !,"I am not a big fan of raisin cookies, But I had a taste of their raisin oatmeal cookies & they were delicious ! I am surprised my son loved them too. He had no clue there were raisins in there, They were just that yummy (: I will def be buying more of these. Thanks to Influester for sending me a sample in my 2012 Mom VoxBox."
1735,B007JFMH8M,5,Great cookie,I love these soft and chewy cookie from quaker. The cookiew was better than what I expected from a store bought cookie I will buy again
1736,B007JFMH8M,5,So soft and chewy!,I got to try the Raisins Soft Baked Oatmeal Cookie from Influenster via the MomVoxBox.<br />So much flavor! This cookie is just so yummy chewy and soft and delicious. You have got to try it to believe it!<br />You just want to eat every little piece. An awesome treat!
1737,B007JFMH8M,5,Quaker Soft Baked Oatmeal Cookie with Rasins,"First let me say that I tried this product because I received it in my Mom VoxBox from Influenster as a complementary test product.  That said, these cookies are off the hook delicious.  They really do taste just like homemade (I know, because I make my own all the time).<br /><br />I only ate a bite because my son was chomping at the bit to have it and as soon as his little hands got ahold of this cookie, it was gone in seconds and he was asking for more.  We'll certainly be buying a box to keep for when it's just too hot to turn on the oven and make our own!"
1738,B007JFMH8M,4,Very moist and delicious!,"The Quaker Soft Baked Oatmeal Cookies were truly much more moist then other brands.  They had a good oatmeal flavor and were packed with raisins, but were not as sweet as I expected.  After a few bites, I found just a little bit of the cookie was the perfect amount to fill me up and calm my sweet tooth.<br /><br />*I received a free sample of this product from VoxBox in order to provide an honest and accurate review."
1739,B007JFMH8M,5,Love these,I was Fortunate enough to be sent this item through influenster. I really enjoyed the cookie. It was delicious soft goodness that didn't make me feel as guilty as eating an Oreo<br />Thank you Quaker!
1740,B007JFMH8M,5,Taste Great,These cookies taste fantastic!  Even my picky children love them and ask for them every time we go to the grocery store!
1741,B007JFMH8M,5,AMAZING!,I received the Quaker Soft Baked Oatmeal Cookie from Influenster and Loved it! These cooies are one of my favorite packaged cookies.
1742,B007JFMH8M,5,COULD EAT A MILLION!,"I received the Quaker Soft Baked Oatmeal Cookie from Influenster to try.  I am gluten intolerant so my seven year old daughter got the pleasure of trying it.<br /><br />Here is here review:  ""I loved this cookie.  I loved it so much i could eat a bunch of them.I loved this cookie it was so good i wish you could give me more. It was worth five in rating that's how good it really was to me. I wish mommy could try it but it was not gluten free so she could not try it so that was sad. But i loved it.""<br /><br />I have a feeling this will end up in our cart our next grocery trip ;)"
1743,B007JFMH8M,4,Soft and Yummy,"I love these cookies, they are soooo soft and they taste delicious all of the flavors. They are also not to chewy."
1744,B007JFMH8M,5,great cookies,these are really good cookies. And i can get my 7  yr old to eat them thats always a  +
1745,B007JFMH8M,5,yummy,my son and i shared on and let me tell you it tasted amazing didnt think id like the raisin s since i usually dont or oatmeal but i did they were so soft and tasting so good we boaght two packages already one is gone thumbs up
1746,B007JFMH8M,5,Pure deliciousness!,"Thanks to Influenster I got the chance to try these yummy Quaker soft baked raisin cookies! It was love at first bite!I like the fact that it's made with whole grain quaker oats and it provides a good source of fiber. All in all, the soft, chewy, homemade taste makes this one a tough cookie to beat."
1747,B007JFMH8M,5,Fantastic,"These are some of the best oatmeal raisin cookies ever - I usually bake my own cookies but to be honest I'm not sure I can do better than these!  They are soft, melt in your mouth and bursting with flavor."
1748,B007JFMH8M,5,Yum,This product was great! My kids love them and they are a healthier option when you are on the go!
1749,B007JFMH8M,5,YUMMY COOKIES!,Just after getting this cookie I ate it right up! I love my cookies soft and oatmeal cookies aren't normally the most moist cookie. These had such a great flavor even better than my own homemade ones. My family was not happy that I ate the whole cookie without sharing!
1750,B007JFMH8M,5,Amazing,These cookies are delicious!!!!!!! my 4 year old loved them i barely got any. great for snacks and on the go.
1751,B007JFMH8M,4,Quaker Oats Cookie,"These cookies are great to toss in to lunch sack or to grab one on the way out the door. It makes getting a treat more then just eatting the cookie it's something that can be share and experienced anywhere, anytime."
1752,B007JFMH8M,5,Good Stuff!,"The cookie was soft, moist and delicious.  You can tell they are packaged fresh as they don't have that stale taste.  My kids and I love them!  They are definitely worth the money."
1753,B007JFMH8M,5,Soft & chewy goodness!!,"I was pleasantly surprised how good this cookie was. To be honeset, I only got to eat 2 bites of it....my 3.5 year old gobbled the rest up!! She's not a big breakfast eater, but she enjoyed this cookie. The raisins were nice and plump, not dried out and hard. Very impressed with the size of it too. This is a great cookie."
1754,B007JFMH8M,5,MUST ORDER FOR MY BOYS (and me!),"These are perfect for on the go...we are often rushing out the door and I often grab something as the door is closing.  These are perfect to fill you up and give you the start to the day that you need.  My youngest is not a morning person and is slow to eat, so these are great for him to just grab and eat on the way to school.<br /><br />Was so happy to get a sample of these in my MomVoxBox...thank you Influenster."
1755,B007JFMH8M,5,Great cookies!,"I received this product from Influenster. I have to say the kids devoured it before I got the chance! They asked for more! So, it's added to the grocery list."
1756,B007JFMH8M,5,Love it,I received a sample of this cookie in my momvoxbox and it was great I had to go out and buy more.<br />I would love to tell everyone to get these great cookies
